#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2025-10-02T22:00:00Z,1.396454,1.396664,1.39621,1.39631,1722.0
2025-10-02T23:00:00Z,1.39631,1.396484,1.396054,1.39611,2066.0
2025-10-03T00:00:00Z,1.39611,1.396564,1.396104,1.396444,5001.0
2025-10-03T01:00:00Z,1.396444,1.396884,1.396084,1.396314,7101.0
2025-10-03T02:00:00Z,1.396314,1.396814,1.396294,1.396714,6450.0
2025-10-03T03:00:00Z,1.396714,1.396914,1.39651,1.396614,5102.0
2025-10-03T04:00:00Z,1.396614,1.396934,1.396474,1.39681,2577.0
2025-10-03T05:00:00Z,1.39681,1.396864,1.396494,1.396694,5163.0
2025-10-03T06:00:00Z,1.396694,1.396754,1.39591,1.396614,6044.0
2025-10-03T07:00:00Z,1.396614,1.396614,1.395764,1.39621,5459.0
2025-10-03T08:00:00Z,1.39621,1.396664,1.395844,1.396154,7275.0
2025-10-03T09:00:00Z,1.396154,1.396904,1.396104,1.396434,4986.0
2025-10-03T10:00:00Z,1.396434,1.396914,1.396344,1.396804,4163.0
2025-10-03T11:00:00Z,1.396804,1.396854,1.396274,1.396314,5334.0
2025-10-03T12:00:00Z,1.396314,1.39681,1.395084,1.395104,10125.0
2025-10-03T13:00:00Z,1.395104,1.396314,1.394954,1.395744,11444.0
2025-10-03T14:00:00Z,1.395744,1.395844,1.394704,1.39511,17108.0
2025-10-03T15:00:00Z,1.39511,1.395614,1.394584,1.39471,8580.0
2025-10-03T16:00:00Z,1.39471,1.394934,1.393974,1.394774,6772.0
2025-10-03T17:00:00Z,1.394774,1.39591,1.394674,1.39571,7078.0
2025-10-03T18:00:00Z,1.39571,1.39611,1.395144,1.395314,6829.0
2025-10-03T19:00:00Z,1.395314,1.39571,1.394904,1.395294,4155.0
2025-10-03T20:00:00Z,1.395294,1.396104,1.394184,1.39441,3506.0
2025-10-05T21:00:00Z,1.395504,1.395984,1.395294,1.395794,634.0
2025-10-05T22:00:00Z,1.395794,1.396744,1.395584,1.396494,3079.0
2025-10-05T23:00:00Z,1.396494,1.396714,1.396,1.396474,6713.0
2025-10-06T00:00:00Z,1.396474,1.396704,1.395674,1.395704,5859.0
2025-10-06T01:00:00Z,1.395704,1.396174,1.395064,1.395084,4866.0
2025-10-06T02:00:00Z,1.395084,1.395214,1.394804,1.394894,3043.0
2025-10-06T03:00:00Z,1.394894,1.395,1.394534,1.394964,2641.0
2025-10-06T04:00:00Z,1.394964,1.395294,1.394734,1.395274,4155.0
2025-10-06T05:00:00Z,1.395274,1.395634,1.395074,1.395344,2917.0
2025-10-06T06:00:00Z,1.395344,1.395614,1.394714,1.394744,8477.0
2025-10-06T07:00:00Z,1.394744,1.395404,1.394174,1.395314,13338.0
2025-10-06T08:00:00Z,1.395314,1.395874,1.394774,1.395054,10375.0
2025-10-06T09:00:00Z,1.395054,1.395914,1.394844,1.39551,6753.0
2025-10-06T10:00:00Z,1.39551,1.39621,1.395374,1.395594,6965.0
2025-10-06T11:00:00Z,1.395594,1.396444,1.395564,1.396174,6666.0
2025-10-06T12:00:00Z,1.396174,1.396464,1.395544,1.396194,9311.0
2025-10-06T13:00:00Z,1.396194,1.396774,1.396044,1.396384,9510.0
2025-10-06T14:00:00Z,1.396384,1.396534,1.395304,1.395374,12093.0
2025-10-06T15:00:00Z,1.395374,1.39551,1.394604,1.394664,8860.0
